from_id,to_id,relationship_type,confidence,source_url,notes
TECH-ISO-ISO-9218-2002-2002,TECH-ISO-ISO-9216-2002-2002,references,source-confirmed,https://www.iso.org/standard/16846,Extracted from ISO source metadata text referencing ISO 9216.
TECH-ISO-ISO-9218-2002-2002,TECH-ISO-ISO-9219-2002-2002,references,source-confirmed,https://www.iso.org/standard/16846,Extracted from ISO source metadata text referencing ISO 9219.
TECH-ISO-ISO-9219-2002-2002,TECH-ISO-ISO-1234-1997-1997,references,source-confirmed,https://www.iso.org/standard/16847,Extracted from ISO source metadata text referencing ISO 1234.
TECH-ISO-ISO-9219-2002-2002,TECH-ISO-ISO-9216-2002-2002,references,source-confirmed,https://www.iso.org/standard/16847,Extracted from ISO source metadata text referencing ISO 9216.
TECH-ISO-ISO-9219-2002-2002,TECH-ISO-ISO-9217-2002-2002,references,source-confirmed,https://www.iso.org/standard/16847,Extracted from ISO source metadata text referencing ISO 9217.
TECH-ISO-ISO-9219-2002-2002,TECH-ISO-ISO-9218-2002-2002,references,source-confirmed,https://www.iso.org/standard/16847,Extracted from ISO source metadata text referencing ISO 9218.
TECH-ISO-ISO-9220-1988-1988,TECH-ISO-ISO-1463-2021-2021,references,source-confirmed,https://www.iso.org/standard/16849,Extracted from ISO source metadata text referencing ISO 1463.
TECH-ISO-ISO-9220-2022-2022,TECH-ISO-ISO-1463-2021-2021,references,source-confirmed,https://www.iso.org/standard/78212,Extracted from ISO source metadata text referencing ISO 1463.
TECH-ISO-ISO-9221-2-1992-1992,TECH-ISO-ISO-9221-1-2015-2015,references,source-confirmed,https://www.iso.org/standard/16851,Extracted from ISO source metadata text referencing ISO 9221-1.
TECH-ISO-ISO-9222-1-1989-1989,TECH-ISO-ISO-9222-2-1989-1989,references,source-confirmed,https://www.iso.org/standard/16853,Extracted from ISO source metadata text referencing ISO 9222-2.
TECH-ISO-ISO-9224-1992-1992,TECH-ISO-ISO-9223-2012-2012,references,source-confirmed,https://www.iso.org/standard/16856,Extracted from ISO source metadata text referencing ISO 9223.
TECH-ISO-ISO-9224-2012-2012,TECH-ISO-ISO-9223-2012-2012,references,source-confirmed,https://www.iso.org/standard/53500,Extracted from ISO source metadata text referencing ISO 9223.
TECH-ISO-ISO-9225-2012-2012,TECH-ISO-ISO-9223-2012-2012,references,source-confirmed,https://www.iso.org/standard/53501,Extracted from ISO source metadata text referencing ISO 9223.
TECH-ISO-ISO-9226-2012-2012,TECH-ISO-ISO-9223-2012-2012,references,source-confirmed,https://www.iso.org/standard/53502,Extracted from ISO source metadata text referencing ISO 9223.
TECH-ISO-ISO-9229-1991-1991,TECH-ISO-ISO-7345-2018-2018,references,source-confirmed,https://www.iso.org/standard/16861,Extracted from ISO source metadata text referencing ISO 7345.
TECH-ISO-ISO-9229-1991-1991,TECH-ISO-ISO-9251-1987-1987,references,source-confirmed,https://www.iso.org/standard/16861,Extracted from ISO source metadata text referencing ISO 9251.
TECH-ISO-ISO-9229-1991-1991,TECH-ISO-ISO-9288-2022-2022,references,source-confirmed,https://www.iso.org/standard/16861,Extracted from ISO source metadata text referencing ISO 9288.
TECH-ISO-ISO-9229-1991-1991,TECH-ISO-ISO-9346-2007-2007,references,source-confirmed,https://www.iso.org/standard/16861,Extracted from ISO source metadata text referencing ISO 9346.
TECH-ISO-ISO-9236-1-2004-2004,TECH-ISO-ISO-5799-1991-1991,references,source-confirmed,https://www.iso.org/standard/35847,Extracted from ISO source metadata text referencing ISO 5799.
TECH-ISO-ISO-9239-2-2002-2002,TECH-ISO-ISO-9239-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/27181,Extracted from ISO source metadata text referencing ISO 9239-1.
TECH-ISO-ISO-9241-110-2020-2020,TECH-ISO-ISO-9241-112-2025-2025,references,source-confirmed,https://www.iso.org/standard/75258,Extracted from ISO source metadata text referencing ISO 9241-112.
TECH-ISO-ISO-9241-129-2010-2010,TECH-ISO-ISO-9241-110-2020-2020,references,source-confirmed,https://www.iso.org/standard/50014,Extracted from ISO source metadata text referencing ISO 9241-110.
TECH-ISO-ISO-9241-154-2013-2013,TECH-ISO-ISO-IEC-13714-1995-1995,references,source-confirmed,https://www.iso.org/standard/52172,Extracted from ISO source metadata text referencing ISO/IEC 13714.
TECH-ISO-ISO-9241-171-2008-2008,TECH-ISO-ISO-13407-1999-1999,references,source-confirmed,https://www.iso.org/standard/39080,Extracted from ISO source metadata text referencing ISO 13407.
TECH-ISO-ISO-9241-171-2008-2008,TECH-ISO-ISO-9241-11-2018-2018,references,source-confirmed,https://www.iso.org/standard/39080,Extracted from ISO source metadata text referencing ISO 9241-11.
TECH-ISO-ISO-9241-171-2008-2008,TECH-ISO-ISO-9241-110-2020-2020,references,source-confirmed,https://www.iso.org/standard/39080,Extracted from ISO source metadata text referencing ISO 9241-110.
TECH-ISO-ISO-9241-171-2008-2008,TECH-ISO-ISO-9241-17-1998-1998,references,source-confirmed,https://www.iso.org/standard/39080,Extracted from ISO source metadata text referencing ISO 9241-17.
TECH-ISO-ISO-9241-171-2025-2025,TECH-ISO-ISO-9241-11-2018-2018,references,source-confirmed,https://www.iso.org/standard/86308,Extracted from ISO source metadata text referencing ISO 9241-11.
TECH-ISO-ISO-9241-171-2025-2025,TECH-ISO-ISO-9241-210-2019-2019,references,source-confirmed,https://www.iso.org/standard/86308,Extracted from ISO source metadata text referencing ISO 9241-210.
TECH-ISO-ISO-9241-2-1992-1992,TECH-ISO-ISO-6385-2016-2016,references,source-confirmed,https://www.iso.org/standard/16874,Extracted from ISO source metadata text referencing ISO 6385.
TECH-ISO-ISO-9241-20-2021-2021,TECH-ISO-ISO-9241-210-2019-2019,references,source-confirmed,https://www.iso.org/standard/80709,Extracted from ISO source metadata text referencing ISO 9241-210.
TECH-ISO-ISO-9241-210-2019-2019,TECH-ISO-ISO-6385-2016-2016,references,source-confirmed,https://www.iso.org/standard/77520,Extracted from ISO source metadata text referencing ISO 6385.
TECH-ISO-ISO-9241-220-2019-2019,TECH-ISO-ISO-TS-18152-2010-2010,references,source-confirmed,https://www.iso.org/standard/63462,Extracted from ISO source metadata text referencing ISO 18152.
TECH-ISO-ISO-9241-221-2023-2023,TECH-ISO-ISO-9241-220-2019-2019,references,source-confirmed,https://www.iso.org/standard/81384,Extracted from ISO source metadata text referencing ISO 9241-220.
TECH-ISO-ISO-9241-221-2023-2023,TECH-ISO-ISO-IEC-33004-2015-2015,references,source-confirmed,https://www.iso.org/standard/81384,Extracted from ISO source metadata text referencing ISO/IEC 33004.
TECH-ISO-ISO-9241-221-2023-2023,TECH-ISO-ISO-IEC-33020-2019-2019,references,source-confirmed,https://www.iso.org/standard/81384,Extracted from ISO source metadata text referencing ISO/IEC 33020.
TECH-ISO-ISO-9241-221-2023-2023,TECH-ISO-ISO-IEC-IEEE-12207-2026-2026,references,source-confirmed,https://www.iso.org/standard/81384,Extracted from ISO source metadata text referencing ISO/IEC 12207.
TECH-ISO-ISO-9241-221-2023-2023,TECH-ISO-ISO-IEC-IEEE-15288-2023-2023,references,source-confirmed,https://www.iso.org/standard/81384,Extracted from ISO source metadata text referencing ISO/IEC 15288.
TECH-ISO-ISO-9241-221-2023-2023,TECH-ISO-ISO-TS-18152-2010-2010,references,source-confirmed,https://www.iso.org/standard/81384,Extracted from ISO source metadata text referencing ISO 18152.
TECH-ISO-ISO-9241-304-2008-2008,TECH-ISO-ISO-9241-305-2008-2008,references,source-confirmed,https://www.iso.org/standard/40099,Extracted from ISO source metadata text referencing ISO 9241-305.
TECH-ISO-ISO-9241-305-2008-2008,TECH-ISO-ISO-9241-303-2011-2011,references,source-confirmed,https://www.iso.org/standard/40100,Extracted from ISO source metadata text referencing ISO 9241-303.
TECH-ISO-ISO-9241-307-2008-2008,TECH-ISO-ISO-9241-303-2011-2011,references,source-confirmed,https://www.iso.org/standard/40102,Extracted from ISO source metadata text referencing ISO 9241-303.
TECH-ISO-ISO-9241-307-2008-2008,TECH-ISO-ISO-9241-305-2008-2008,references,source-confirmed,https://www.iso.org/standard/40102,Extracted from ISO source metadata text referencing ISO 9241-305.
TECH-ISO-ISO-9241-391-2016-2016,TECH-ISO-ISO-IEC-40500-2025-2025,references,source-confirmed,https://www.iso.org/standard/56350,Extracted from ISO source metadata text referencing ISO/IEC 40500.
TECH-ISO-ISO-9241-960-2017-2017,TECH-ISO-ISO-IEC-14754-1999-1999,references,source-confirmed,https://www.iso.org/standard/62535,Extracted from ISO source metadata text referencing ISO/IEC 14754.
TECH-ISO-ISO-9242-1988-1988,TECH-ISO-ISO-5743-2021-2021,references,source-confirmed,https://www.iso.org/standard/16892,Extracted from ISO source metadata text referencing ISO 5743.
TECH-ISO-ISO-9242-1988-1988,TECH-ISO-ISO-5744-2004-2004,references,source-confirmed,https://www.iso.org/standard/16892,Extracted from ISO source metadata text referencing ISO 5744.
TECH-ISO-ISO-9243-1988-1988,TECH-ISO-ISO-5743-2021-2021,references,source-confirmed,https://www.iso.org/standard/16893,Extracted from ISO source metadata text referencing ISO 5743.
TECH-ISO-ISO-9243-1988-1988,TECH-ISO-ISO-5744-2004-2004,references,source-confirmed,https://www.iso.org/standard/16893,Extracted from ISO source metadata text referencing ISO 5744.
TECH-ISO-ISO-9244-1995-1995,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/16894,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-9244-2008-2008,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/39256,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-9246-1988-1988,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/16896,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-9246-1988-1988,TECH-ISO-ISO-6747-2013-2013,references,source-confirmed,https://www.iso.org/standard/16896,Extracted from ISO source metadata text referencing ISO 6747.
TECH-ISO-ISO-9248-1992-1992,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/16898,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-9249-2007-2007,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/38008,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-9269-1988-1988,TECH-ISO-ISO-9268-1988-1988,references,source-confirmed,https://www.iso.org/standard/16919,Extracted from ISO source metadata text referencing ISO 9268.
TECH-ISO-ISO-9270-1-2010-2010,TECH-ISO-ISO-7388-1-2007-2007,references,source-confirmed,https://www.iso.org/standard/50991,Extracted from ISO source metadata text referencing ISO 7388-1.
TECH-ISO-ISO-9270-1992-1992,TECH-ISO-ISO-1947-1973-1973,references,source-confirmed,https://www.iso.org/standard/16920,Extracted from ISO source metadata text referencing ISO 1947.
TECH-ISO-ISO-9270-2-2010-2010,TECH-ISO-ISO-7388-2-2007-2007,references,source-confirmed,https://www.iso.org/standard/51517,Extracted from ISO source metadata text referencing ISO 7388-2.
TECH-ISO-ISO-9292-1988-1988,TECH-ISO-ISO-4297-1978-1978,references,source-confirmed,https://www.iso.org/standard/16947,Extracted from ISO source metadata text referencing ISO 4297.
TECH-ISO-ISO-9295-2015-2015,TECH-ISO-ISO-3741-2010-2010,references,source-confirmed,https://www.iso.org/standard/32302,Extracted from ISO source metadata text referencing ISO 3741.
TECH-ISO-ISO-9295-2015-2015,TECH-ISO-ISO-3744-2025-2025,references,source-confirmed,https://www.iso.org/standard/32302,Extracted from ISO source metadata text referencing ISO 3744.
TECH-ISO-ISO-93-2-2006-2006,TECH-ISO-ISO-93-1-2006-AMD-1-2015-2015,references,source-confirmed,https://www.iso.org/standard/40271,Extracted from ISO source metadata text referencing ISO 93-1.
TECH-ISO-ISO-9314-2-1989-1989,TECH-ISO-ISO-8802-2-1989-COR-1-1992-1992,references,source-confirmed,https://www.iso.org/standard/16975,Extracted from ISO source metadata text referencing ISO 8802-2.
TECH-ISO-ISO-9327-1-1999-1999,TECH-ISO-ISO-404-2013-AMD-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/16994,Extracted from ISO source metadata text referencing ISO 404.
TECH-ISO-ISO-9327-1-1999-1999,TECH-ISO-ISO-4978-2018-2018,references,source-confirmed,https://www.iso.org/standard/16994,Extracted from ISO source metadata text referencing ISO 4978.
TECH-ISO-ISO-9327-1-1999-1999,TECH-ISO-ISO-6929-2013-2013,references,source-confirmed,https://www.iso.org/standard/16994,Extracted from ISO source metadata text referencing ISO 6929.
TECH-ISO-ISO-9327-1-1999-1999,TECH-ISO-ISO-9327-2-1999-1999,references,source-confirmed,https://www.iso.org/standard/16994,Extracted from ISO source metadata text referencing ISO 9327-2.
TECH-ISO-ISO-9327-1-1999-1999,TECH-ISO-ISO-9327-3-1999-1999,references,source-confirmed,https://www.iso.org/standard/16994,Extracted from ISO source metadata text referencing ISO 9327-3.
TECH-ISO-ISO-9327-1-1999-1999,TECH-ISO-ISO-9327-4-1999-1999,references,source-confirmed,https://www.iso.org/standard/16994,Extracted from ISO source metadata text referencing ISO 9327-4.
TECH-ISO-ISO-9327-1-1999-1999,TECH-ISO-ISO-9327-5-1999-1999,references,source-confirmed,https://www.iso.org/standard/16994,Extracted from ISO source metadata text referencing ISO 9327-5.
TECH-ISO-ISO-9327-2-1999-1999,TECH-ISO-ISO-9327-1-1999-1999,references,source-confirmed,https://www.iso.org/standard/16995,Extracted from ISO source metadata text referencing ISO 9327-1.
TECH-ISO-ISO-9327-3-1999-1999,TECH-ISO-ISO-9327-1-1999-1999,references,source-confirmed,https://www.iso.org/standard/16996,Extracted from ISO source metadata text referencing ISO 9327-1.
TECH-ISO-ISO-9327-4-1999-1999,TECH-ISO-ISO-643-2024-2024,references,source-confirmed,https://www.iso.org/standard/16997,Extracted from ISO source metadata text referencing ISO 643.
TECH-ISO-ISO-9327-4-1999-1999,TECH-ISO-ISO-9327-1-1999-1999,references,source-confirmed,https://www.iso.org/standard/16997,Extracted from ISO source metadata text referencing ISO 9327-1.
TECH-ISO-ISO-9327-5-1999-1999,TECH-ISO-ISO-9327-1-1999-1999,references,source-confirmed,https://www.iso.org/standard/16998,Extracted from ISO source metadata text referencing ISO 9327-1.
TECH-ISO-ISO-9328-1-1991-1991,TECH-ISO-ISO-2604-4-1975-1975,references,source-confirmed,https://www.iso.org/standard/16999,Extracted from ISO source metadata text referencing ISO 2604-4.
TECH-ISO-ISO-9328-1-1991-1991,TECH-ISO-ISO-2604-8-1985-1985,references,source-confirmed,https://www.iso.org/standard/16999,Extracted from ISO source metadata text referencing ISO 2604-8.
TECH-ISO-ISO-9328-1-1991-1991,TECH-ISO-ISO-TR-2604-7-1986-1986,references,source-confirmed,https://www.iso.org/standard/16999,Extracted from ISO source metadata text referencing ISO 2604-7.
TECH-ISO-ISO-9328-1-2003-2003,TECH-ISO-ISO-404-2013-AMD-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/34983,Extracted from ISO source metadata text referencing ISO 404.
TECH-ISO-ISO-9328-1-2011-2011,TECH-ISO-ISO-404-2013-AMD-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/51718,Extracted from ISO source metadata text referencing ISO 404.
TECH-ISO-ISO-9328-1-2018-2018,TECH-ISO-ISO-404-2013-AMD-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/72060,Extracted from ISO source metadata text referencing ISO 404.
TECH-ISO-ISO-9328-2-1991-1991,TECH-ISO-ISO-2604-4-1975-1975,references,source-confirmed,https://www.iso.org/standard/17000,Extracted from ISO source metadata text referencing ISO 2604-4.
TECH-ISO-ISO-9328-2-1991-1991,TECH-ISO-ISO-2604-8-1985-1985,references,source-confirmed,https://www.iso.org/standard/17000,Extracted from ISO source metadata text referencing ISO 2604-8.
TECH-ISO-ISO-9328-2-1991-1991,TECH-ISO-ISO-TR-2604-7-1986-1986,references,source-confirmed,https://www.iso.org/standard/17000,Extracted from ISO source metadata text referencing ISO 2604-7.
TECH-ISO-ISO-9328-2-2004-2004,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/34984,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-2-2011-2011,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/53419,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-3-1991-1991,TECH-ISO-ISO-2604-4-1975-1975,references,source-confirmed,https://www.iso.org/standard/17001,Extracted from ISO source metadata text referencing ISO 2604-4.
TECH-ISO-ISO-9328-3-1991-1991,TECH-ISO-ISO-2604-8-1985-1985,references,source-confirmed,https://www.iso.org/standard/17001,Extracted from ISO source metadata text referencing ISO 2604-8.
TECH-ISO-ISO-9328-3-1991-1991,TECH-ISO-ISO-TR-2604-7-1986-1986,references,source-confirmed,https://www.iso.org/standard/17001,Extracted from ISO source metadata text referencing ISO 2604-7.
TECH-ISO-ISO-9328-3-2004-2004,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/34985,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-3-2011-2011,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/57549,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-3-2018-2018,TECH-ISO-ISO-643-2024-2024,references,source-confirmed,https://www.iso.org/standard/72062,Extracted from ISO source metadata text referencing ISO 643.
TECH-ISO-ISO-9328-4-1991-1991,TECH-ISO-ISO-2604-4-1975-1975,references,source-confirmed,https://www.iso.org/standard/17002,Extracted from ISO source metadata text referencing ISO 2604-4.
TECH-ISO-ISO-9328-4-1991-1991,TECH-ISO-ISO-2604-8-1985-1985,references,source-confirmed,https://www.iso.org/standard/17002,Extracted from ISO source metadata text referencing ISO 2604-8.
TECH-ISO-ISO-9328-4-1991-1991,TECH-ISO-ISO-TR-2604-7-1986-1986,references,source-confirmed,https://www.iso.org/standard/17002,Extracted from ISO source metadata text referencing ISO 2604-7.
TECH-ISO-ISO-9328-4-2004-2004,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/34986,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-4-2011-2011,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/57550,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-5-1991-1991,TECH-ISO-ISO-2604-4-1975-1975,references,source-confirmed,https://www.iso.org/standard/17003,Extracted from ISO source metadata text referencing ISO 2604-4.
TECH-ISO-ISO-9328-5-1991-1991,TECH-ISO-ISO-2604-8-1985-1985,references,source-confirmed,https://www.iso.org/standard/17003,Extracted from ISO source metadata text referencing ISO 2604-8.
TECH-ISO-ISO-9328-5-1991-1991,TECH-ISO-ISO-TR-2604-7-1986-1986,references,source-confirmed,https://www.iso.org/standard/17003,Extracted from ISO source metadata text referencing ISO 2604-7.
TECH-ISO-ISO-9328-5-2004-2004,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/34987,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-5-2011-2011,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/57551,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-5-2018-2018,TECH-ISO-ISO-643-2024-2024,references,source-confirmed,https://www.iso.org/standard/72064,Extracted from ISO source metadata text referencing ISO 643.
TECH-ISO-ISO-9328-6-2004-2004,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/34218,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9328-6-2018-2018,TECH-ISO-ISO-643-2024-2024,references,source-confirmed,https://www.iso.org/standard/72065,Extracted from ISO source metadata text referencing ISO 643.
TECH-ISO-ISO-9328-7-2011-2011,TECH-ISO-ISO-9328-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/51726,Extracted from ISO source metadata text referencing ISO 9328-1.
TECH-ISO-ISO-9329-1-1989-1989,TECH-ISO-ISO-404-2013-AMD-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/17004,Extracted from ISO source metadata text referencing ISO 404.
TECH-ISO-ISO-9329-2-1997-1997,TECH-ISO-ISO-2604-2-1975-1975,references,source-confirmed,https://www.iso.org/standard/17005,Extracted from ISO source metadata text referencing ISO 2604-2.
TECH-ISO-ISO-9329-2-1997-1997,TECH-ISO-ISO-5730-1992-1992,references,source-confirmed,https://www.iso.org/standard/17005,Extracted from ISO source metadata text referencing ISO 5730.
TECH-ISO-ISO-9329-2-1997-1997,TECH-ISO-ISO-CD-831-0000,references,source-confirmed,https://www.iso.org/standard/17005,Extracted from ISO source metadata text referencing ISO 831.
TECH-ISO-ISO-9329-3-1997-1997,TECH-ISO-ISO-2604-2-1975-1975,references,source-confirmed,https://www.iso.org/standard/17006,Extracted from ISO source metadata text referencing ISO 2604-2.
TECH-ISO-ISO-9329-3-1997-1997,TECH-ISO-ISO-5730-1992-1992,references,source-confirmed,https://www.iso.org/standard/17006,Extracted from ISO source metadata text referencing ISO 5730.
TECH-ISO-ISO-9329-4-1997-1997,TECH-ISO-ISO-2604-2-1975-1975,references,source-confirmed,https://www.iso.org/standard/17007,Extracted from ISO source metadata text referencing ISO 2604-2.
TECH-ISO-ISO-9330-2-1997-1997,TECH-ISO-ISO-2604-3-1975-1975,references,source-confirmed,https://www.iso.org/standard/17009,Extracted from ISO source metadata text referencing ISO 2604-3.
TECH-ISO-ISO-9330-3-1997-1997,TECH-ISO-ISO-2604-3-1975-1975,references,source-confirmed,https://www.iso.org/standard/17010,Extracted from ISO source metadata text referencing ISO 2604-3.
TECH-ISO-ISO-9330-3-1997-1997,TECH-ISO-ISO-5730-1992-1992,references,source-confirmed,https://www.iso.org/standard/17010,Extracted from ISO source metadata text referencing ISO 5730.
TECH-ISO-ISO-9330-4-2000-2000,TECH-ISO-ISO-404-2013-AMD-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/32441,Extracted from ISO source metadata text referencing ISO 404.
TECH-ISO-ISO-9330-4-2000-2000,TECH-ISO-ISO-5730-1992-1992,references,source-confirmed,https://www.iso.org/standard/32441,Extracted from ISO source metadata text referencing ISO 5730.
TECH-ISO-ISO-9330-4-2000-2000,TECH-ISO-ISO-CD-831-0000,references,source-confirmed,https://www.iso.org/standard/32441,Extracted from ISO source metadata text referencing ISO 831.
TECH-ISO-ISO-9330-5-2000-2000,TECH-ISO-ISO-404-2013-AMD-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/32443,Extracted from ISO source metadata text referencing ISO 404.
TECH-ISO-ISO-9330-5-2000-2000,TECH-ISO-ISO-5730-1992-1992,references,source-confirmed,https://www.iso.org/standard/32443,Extracted from ISO source metadata text referencing ISO 5730.
TECH-ISO-ISO-9330-6-1997-1997,TECH-ISO-ISO-2604-5-1978-1978,references,source-confirmed,https://www.iso.org/standard/17013,Extracted from ISO source metadata text referencing ISO 2604-5.
TECH-ISO-ISO-9339-1-1996-1996,TECH-ISO-ISO-8320-1986-1986,references,source-confirmed,https://www.iso.org/standard/17023,Extracted from ISO source metadata text referencing ISO 8320.
TECH-ISO-ISO-9340-1996-1996,TECH-ISO-ISO-8320-1986-1986,references,source-confirmed,https://www.iso.org/standard/17024,Extracted from ISO source metadata text referencing ISO 8320.
TECH-ISO-ISO-9341-1996-1996,TECH-ISO-ISO-8320-1986-1986,references,source-confirmed,https://www.iso.org/standard/17025,Extracted from ISO source metadata text referencing ISO 8320.
TECH-ISO-ISO-9342-1-2023-2023,TECH-ISO-ISO-8598-1-2014-2014,references,source-confirmed,https://www.iso.org/standard/75925,Extracted from ISO source metadata text referencing ISO 8598-1.
TECH-ISO-ISO-9342-2-2005-2005,TECH-ISO-ISO-8598-1996-COR-1-1998-1998,references,source-confirmed,https://www.iso.org/standard/36378,Extracted from ISO source metadata text referencing ISO 8598.
TECH-ISO-ISO-9343-1988-1988,TECH-ISO-ISO-5742-2004-2004,references,source-confirmed,https://www.iso.org/standard/17027,Extracted from ISO source metadata text referencing ISO 5742.
TECH-ISO-ISO-9343-1988-1988,TECH-ISO-ISO-5743-2021-2021,references,source-confirmed,https://www.iso.org/standard/17027,Extracted from ISO source metadata text referencing ISO 5743.
TECH-ISO-ISO-9343-1988-1988,TECH-ISO-ISO-5744-2004-2004,references,source-confirmed,https://www.iso.org/standard/17027,Extracted from ISO source metadata text referencing ISO 5744.
TECH-ISO-ISO-9343-2004-2004,TECH-ISO-ISO-5743-2021-2021,references,source-confirmed,https://www.iso.org/standard/33647,Extracted from ISO source metadata text referencing ISO 5743.
TECH-ISO-ISO-9343-2004-2004,TECH-ISO-ISO-5744-2004-2004,references,source-confirmed,https://www.iso.org/standard/33647,Extracted from ISO source metadata text referencing ISO 5744.
TECH-ISO-ISO-9343-2021-2021,TECH-ISO-ISO-5742-2004-2004,references,source-confirmed,https://www.iso.org/standard/79502,Extracted from ISO source metadata text referencing ISO 5742.
TECH-ISO-ISO-9343-2021-2021,TECH-ISO-ISO-5743-2021-2021,references,source-confirmed,https://www.iso.org/standard/79502,Extracted from ISO source metadata text referencing ISO 5743.
TECH-ISO-ISO-9343-2021-2021,TECH-ISO-ISO-5744-2004-2004,references,source-confirmed,https://www.iso.org/standard/79502,Extracted from ISO source metadata text referencing ISO 5744.
TECH-ISO-ISO-9354-1989-1989,TECH-ISO-ISO-3572-1976-1976,references,source-confirmed,https://www.iso.org/standard/17038,Extracted from ISO source metadata text referencing ISO 3572.
TECH-ISO-ISO-9367-1-1989-1989,TECH-ISO-ISO-1176-1990-1990,references,source-confirmed,https://www.iso.org/standard/17052,Extracted from ISO source metadata text referencing ISO 1176.
TECH-ISO-ISO-9367-2-1994-1994,TECH-ISO-ISO-3833-1977-1977,references,source-confirmed,https://www.iso.org/standard/17053,Extracted from ISO source metadata text referencing ISO 3833.
TECH-ISO-ISO-9374-1-1989-1989,TECH-ISO-ISO-4301-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/17061,Extracted from ISO source metadata text referencing ISO 4301-1.
TECH-ISO-ISO-9374-1-1989-1989,TECH-ISO-ISO-7363-1986-1986,references,source-confirmed,https://www.iso.org/standard/17061,Extracted from ISO source metadata text referencing ISO 7363.
TECH-ISO-ISO-9398-1-2003-2003,TECH-ISO-ISO-10472-5-1997-1997,references,source-confirmed,https://www.iso.org/standard/31157,Extracted from ISO source metadata text referencing ISO 10472-5.
TECH-ISO-ISO-9398-2-2003-2003,TECH-ISO-ISO-10472-4-1997-1997,references,source-confirmed,https://www.iso.org/standard/31158,Extracted from ISO source metadata text referencing ISO 10472-4.
TECH-ISO-ISO-9398-3-2003-2003,TECH-ISO-ISO-10472-3-1997-1997,references,source-confirmed,https://www.iso.org/standard/31159,Extracted from ISO source metadata text referencing ISO 10472-3.
TECH-ISO-ISO-9398-4-2003-2003,TECH-ISO-ISO-10472-2-1997-1997,references,source-confirmed,https://www.iso.org/standard/31160,Extracted from ISO source metadata text referencing ISO 10472-2.
TECH-ISO-ISO-9405-2015-2015,TECH-ISO-ISO-10361-2015-2015,references,source-confirmed,https://www.iso.org/standard/58044,Extracted from ISO source metadata text referencing ISO 10361.
TECH-ISO-ISO-9405-2015-2015,TECH-ISO-ISO-4918-2016-AMD-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/58044,Extracted from ISO source metadata text referencing ISO 4918.
TECH-ISO-ISO-9407-1991-1991,TECH-ISO-ISO-2816-1973-1973,references,source-confirmed,https://www.iso.org/standard/17106,Extracted from ISO source metadata text referencing ISO 2816.
