id,reference,status,title.en,title.fr,secretariat.id,secretariat.acronym,creationDate,scope.en,scope.fr,parentId,childrenId,pMembers.id,pMembers.acronym,oMembers.id,oMembers.acronym,committeeLiaisons.id,committeeLiaisons.reference,organizationLiaisons.id,organizationLiaisons.acronym,sortKey
51188,ISO/TC 104/SC 4,Active,Identification and communication,Identification et communication,1738,AFNOR,1990-03-14,,,51156,,"[1511, 1524, 1635, 1663, 1696, 1700, 1717, 1738, 1794, 1815, 1823, 1835, 2027, 2064, 2133, 2176, 2188]","[DIN, SA, SAC, KATS, DS, EOS, UNE, AFNOR, BIS, NSAI, UNI, JISC, NEN, BSI, UNMZ, GOST R, ANSI]","[1485, 1520, 1597, 1680, 1734, 1803, 1911, 2045, 2054, 2058, 2074, 2110]","[SABS, IRAM, BDS, HZN, SFS, INSO, DSM, PKN, IPQ, ASRO, SSC, UNMS SR]",[45332],[ISO/IEC JTC 1/SC 31],"[9196, 10067, 513743, 8301293, 11855844]","[IACS - classification, GS1, ITCO, DCSA, SMDG]",ISO/TC 104/~SC 004
51196,ISO/TC 105,Active,Steel wire ropes,Câbles en acier,1635,SAC,1962-01-01,"Standardization of steel wire ropes, wire rope terminations and wire rope slings.","Normalisation des câbles en acier, des terminaisons et des élingues de câbles.",,,"[1485, 1511, 1524, 1529, 1561, 1579, 1635, 1663, 1734, 1738, 1803, 1823, 1835, 2064, 2188]","[SABS, DIN, SA, ASI, NBN, ABNT, SAC, KATS, SFS, AFNOR, INSO, UNI, JISC, BSI, ANSI]","[1516, 1520, 1603, 1623, 1657, 1680, 1684, 1717, 1759, 1784, 1794, 1798, 1911, 2017, 2027, 2045, 2054, 2058, 2101, 2110, 2133, 2139, 2158, 2168, 2176, 2209, 308878, 547395]","[SASO, IRAM, ISBIH, ANOR, CSK, HZN, NC, UNE, ELOT, MSZT, BIS, BSN, DSM, PSQCA, NEN, PKN, IPQ, ASRO, SIS, UNMS SR, UNMZ, TISI, INNORPI, TSE, GOST R, ISS, O'ZTTSA, ISME]","[51622, 46450, 49070, 53970, 49506, 50654, 45842, 51588]","[ISO/TC 111, ISO/TC 17/SC 17, ISO/TC 59, ISO/TC 178, ISO/TC 67, ISO/TC 96/SC 3, ISO/TC 8/SC 4, ISO/TC 110]","[3182, 8833, 9050, 9096, 9702]","[EC - European Commission, WCO, UNESCAP, EWRIS, OIPEEC]",ISO/TC 105
51218,ISO/TC 106,Active,Dentistry,Médecine bucco-dentaire,1619,SCC,1962-01-01,"Standardization in oral health care including: <ul> <li>terms and definitions; </li><li>performance, safety, and specification requirements of dental products; and</li><li>clinically relevant laboratory test methods, all of which contribute to improved global health. </li></ul>","Normalisation en santé bucco-dentaire, dont : <ul> <li>termes et définitions; </li><li>performance, sécurité et spécifications requises des produits utilisés en médecine bucco-dentaire; et </li><li>méthodes d'essai de laboratoire cliniquement pertinentes, afin de contribuer à une amélioration globale de la santé. </li></ul>",,"[51236,51254,51286,51296,51338,51346,653079,51320]","[1511, 1516, 1520, 1524, 1529, 1533, 1561, 1619, 1635, 1663, 1696, 1717, 1734, 1738, 1794, 1803, 1815, 1823, 1835, 1994, 2027, 2054, 2064, 2091, 2101, 2106, 2139, 2176, 2188, 308866, 308878]","[DIN, SASO, IRAM, SA, ASI, BTMD, NBN, SCC, SAC, KATS, DS, UNE, SFS, AFNOR, BIS, INSO, NSAI, UNI, JISC, SN, NEN, IPQ, BSI, SLSI, SIS, SNV, TISI, GOST R, ANSI, UNBS, O'ZTTSA]","[1555, 1579, 1597, 1684, 1721, 1759, 1770, 1784, 1798, 1911, 1965, 2045, 2058, 2110, 2133, 2158, 2168, 2172, 2209]","[BELST, ABNT, BDS, NC, EVS, ELOT, ITCHKSAR, MSZT, BSN, DSM, MASM, PKN, ASRO, UNMS SR, UNMZ, INNORPI, TSE, SE UkrNDNC, ISS]","[6131376, 53362, 54974, 53648, 54960, 54892, 53352, 55158, 54508, 546151, 53058]","[ISO/TC 304, ISO/TC 159/SC 3, ISO/TC 217, ISO/TC 170, ISO/TC 215, ISO/TC 210, ISO/TC 159/SC 1, null, ISO/TC 194, ISO/TC 150/SC 7, ISO/TC 150]","[3182, 8833, 9158, 9795, 12622, 4381659, 6444409]","[EC - European Commission, WCO, FIDE, WHO, FDI, IADR, IDM]",ISO/TC 106
51236,ISO/TC 106/SC 1,Active,Filling and restorative materials,Produits pour obturation et restauration,1738,AFNOR,1985-05-13,"<p>Standardization of medical devices and materials intended to be used for direct dental restorations and in conjunction with indirect restorations and medical devices and materials intended to be used in orthodontics including: </p><li>terms and definitions when appropriate;</li><li>performance and safety requirements of devices;</li><li>test methods, with consideration for clinical relevance to contribute to improved general health.</li>",,51218,,"[1511, 1516, 1520, 1524, 1529, 1561, 1579, 1619, 1635, 1663, 1717, 1734, 1738, 1794, 1803, 1823, 1835, 1994, 2027, 2064, 2101, 2106, 2139, 2176, 2188, 308878]","[DIN, SASO, IRAM, SA, ASI, NBN, ABNT, SCC, SAC, KATS, UNE, SFS, AFNOR, BIS, INSO, UNI, JISC, SN, NEN, BSI, SIS, SNV, TISI, GOST R, ANSI, O'ZTTSA]","[1770, 1784, 1815, 1965, 2045, 2054, 2058, 2110, 2133]","[ITCHKSAR, MSZT, NSAI, MASM, PKN, IPQ, ASRO, UNMS SR, UNMZ]",,,"[8833, 9158, 9795, 12622]","[WCO, FIDE, WHO, FDI]",ISO/TC 106/~SC 001
51254,ISO/TC 106/SC 2,Active,Prosthodontic materials,Produits pour prothèses dentaires,2188,ANSI,1989-01-20,<p>Standardization of prosthodontic materials and devices intended to be used for indirect dental restorations and in conjunction with auxiliary materials and direct restorations intended to be used in prosthodontics including:</p><p><li>Terms and definitions when appropriate;</li><li>Performance and safety requirements;</li><li>Test methods and evaluation of properties with consideration toward clinical relevance to contribute to improved oral health.</li>,,51218,,"[1511, 1516, 1520, 1524, 1561, 1579, 1619, 1635, 1663, 1717, 1734, 1738, 1794, 1815, 1823, 1835, 1994, 2027, 2054, 2064, 2101, 2106, 2139, 2188, 308878]","[DIN, SASO, IRAM, SA, NBN, ABNT, SCC, SAC, KATS, UNE, SFS, AFNOR, BIS, NSAI, UNI, JISC, SN, NEN, IPQ, BSI, SIS, SNV, TISI, ANSI, O'ZTTSA]","[1770, 1784, 1803, 1965, 2045, 2058, 2110, 2133, 2168, 2176]","[ITCHKSAR, MSZT, INSO, MASM, PKN, ASRO, UNMS SR, UNMZ, TSE, GOST R]",,,"[8833, 9158, 9795, 12622]","[WCO, FIDE, WHO, FDI]",ISO/TC 106/~SC 002
51286,ISO/TC 106/SC 3,Active,Terminology,Terminologie,1619,SCC,1989-04-12,Standardization of terminology in all branches of dentistry.,,51218,,"[1511, 1516, 1520, 1524, 1561, 1619, 1635, 1663, 1717, 1734, 1738, 1784, 1794, 1803, 1823, 1835, 1994, 2027, 2054, 2058, 2101, 2106, 2139, 2176, 2188]","[DIN, SASO, IRAM, SA, NBN, SCC, SAC, KATS, UNE, SFS, AFNOR, MSZT, BIS, INSO, UNI, JISC, SN, NEN, IPQ, ASRO, SIS, SNV, TISI, GOST R, ANSI]","[1770, 1815, 1965, 1998, 2045, 2064, 2110, 2133]","[ITCHKSAR, NSAI, MASM, NZSO, PKN, BSI, UNMS SR, UNMZ]","[51346, 51320, 51296, 4395817, 54960, 51338, 653079, 51236, 51254]","[ISO/TC 106/SC 8, ISO/TC 106/SC 6, ISO/TC 106/SC 4, ISO/TC 272, ISO/TC 215, ISO/TC 106/SC 7, ISO/TC 106/SC 9, ISO/TC 106/SC 1, ISO/TC 106/SC 2]","[8833, 9795, 12622, 619772, 6850845, 10578569]","[WCO, WHO, FDI, Interpol, ICDAS, I.O.F.O.S]",ISO/TC 106/~SC 003
51296,ISO/TC 106/SC 4,Active,Dental instruments,Instruments dentaires,1511,DIN,1988-10-24,"<p>Standardization of dental instruments used in the dental office and in the dental laboratory for dental purposes. This includes but is not limited to the following:</p><li>rotary instruments</li><li>handpieces and motors</li><li>scaler handpieces and tips</li><li>hand-held manual instruments</li><li>endodontic instruments</li><li>implant instruments</li><li>syringes, cartridges and needles</li>",,51218,,"[1511, 1520, 1524, 1529, 1561, 1619, 1635, 1663, 1717, 1738, 1794, 1803, 1823, 1835, 1994, 2027, 2064, 2101, 2106, 2139, 2176, 2188, 308878]","[DIN, IRAM, SA, ASI, NBN, SCC, SAC, KATS, UNE, AFNOR, BIS, INSO, UNI, JISC, SN, NEN, BSI, SIS, SNV, TISI, GOST R, ANSI, O'ZTTSA]","[1516, 1734, 1770, 1784, 1815, 1965, 2045, 2054, 2058, 2110, 2133, 2209]","[SASO, SFS, ITCHKSAR, MSZT, NSAI, MASM, PKN, IPQ, ASRO, UNMS SR, UNMZ, ISS]","[50044, 52700, 53648, 54576]","[ISO/TC 76, ISO/TC 145/SC 3, ISO/TC 170, ISO/TC 198]","[9795, 12622]","[WHO, FDI]",ISO/TC 106/~SC 004
51320,ISO/TC 106/SC 6,Active,Dental equipment,Matériel dentaire,1511,DIN,1987-12-31,"<P>Dental equipment Standardization of dental equipment used in the dental office and in the dental laboratory and other settings for dental purposes. This includes but is not limited to the following: </P><P><li>operating lights</li><li>dental units</li><li>patient chairs</li><li>dental operator's stools</li><li>mixers, dispensers and capsules</li><li>powered polymerization activators</li><li>suction equipment compressed air equipment</li><li>amalgam separator</li></P>",,51218,,"[1511, 1516, 1520, 1524, 1529, 1561, 1619, 1635, 1663, 1717, 1738, 1794, 1803, 1823, 1835, 1994, 2027, 2101, 2106, 2139, 2176, 2188, 308878]","[DIN, SASO, IRAM, SA, ASI, NBN, SCC, SAC, KATS, UNE, AFNOR, BIS, INSO, UNI, JISC, SN, NEN, SIS, SNV, TISI, GOST R, ANSI, O'ZTTSA]","[1579, 1734, 1770, 1784, 1815, 2054, 2058, 2064, 2110, 2133]","[ABNT, SFS, ITCHKSAR, MSZT, NSAI, IPQ, ASRO, BSI, UNMS SR, UNMZ]",[4418564],[ISO/TC 274],"[8928, 9158, 9795, 12622]","[CIE, FIDE, WHO, FDI]",ISO/TC 106/~SC 006
51338,ISO/TC 106/SC 7,Active,Oral care products,Produits de soins bucco-dentaires,1835,JISC,1986-04-24,"<p>Oral care products Standardization of:</p><li>oral care products - those substances, preparations and devices intended for use by the public or for application by dental professionals with objectives that include improving or maintaining oral health, enhancing comfort, changing the appearance of teeth, and preventing oral disease; associated laboratory test methods and terminology. </li>",,51218,,"[1511, 1516, 1520, 1524, 1561, 1619, 1635, 1663, 1717, 1738, 1794, 1803, 1823, 1835, 1994, 2027, 2064, 2091, 2101, 2106, 2139, 2176, 2188]","[DIN, SASO, IRAM, SA, NBN, SCC, SAC, KATS, UNE, AFNOR, BIS, INSO, UNI, JISC, SN, NEN, BSI, SLSI, SIS, SNV, TISI, GOST R, ANSI]","[1700, 1747, 1770, 1784, 1815, 1965, 2054, 2058, 2133, 2172, 2209, 308866]","[EOS, GSA, ITCHKSAR, MSZT, NSAI, MASM, IPQ, ASRO, UNMZ, SE UkrNDNC, ISS, UNBS]","[54974, 6209671]","[ISO/TC 217, null]","[9795, 9959, 12622]","[WHO, FEIBP, FDI]",ISO/TC 106/~SC 007
51346,ISO/TC 106/SC 8,Active,Dental implants,Implants dentaires,2188,ANSI,1989-04-10,"<p>Dental implants Standardization in oral health care relating to devices surgically implanted into bone and/or soft tissues in the oro-facial region, and related accessories, including:</p><p><li>terms and definitions;<li>performance, safety, and specification requirements;</li><li>and laboratory test methods.</li></p>",,51218,,"[1511, 1520, 1524, 1561, 1619, 1635, 1663, 1696, 1717, 1734, 1738, 1794, 1803, 1823, 1835, 1994, 2027, 2064, 2101, 2106, 2139, 2176, 2188, 308878]","[DIN, IRAM, SA, NBN, SCC, SAC, KATS, DS, UNE, SFS, AFNOR, BIS, INSO, UNI, JISC, SN, NEN, BSI, SIS, SNV, TISI, GOST R, ANSI, O'ZTTSA]","[1516, 1529, 1579, 1784, 1815, 1965, 2045, 2054, 2058, 2110, 2133]","[SASO, ASI, ABNT, MSZT, NSAI, MASM, PKN, IPQ, ASRO, UNMS SR, UNMZ]",[53058],[ISO/TC 150],"[8843, 9158, 9795, 12622]","[CE - Council, FIDE, WHO, FDI]",ISO/TC 106/~SC 008
653079,ISO/TC 106/SC 9,Active,Dental CAD/CAM systems,Systèmes dentaires de CFAO,1835,JISC,2011-12-13,"<p>Dental CAD/CAM systems Standardization of:</p><p><li>performance, safety and interoperability requirements of CAD/CAM systems for digitizing, designing and manufacturing patient specific products, the components of which include but are not limited to three-dimensional measuring devices (digitizing devices), manufacturing devices, and computer programs;</li><li>Performance and safety requirements for materials specifically intended for CAD/CAM systems that are used to manufacture patient-specific dental products;</li><li>clinically relevant test methods; and terms and definitions, all of which contribute to improved global health.</li>",,51218,,"[1511, 1524, 1529, 1561, 1619, 1635, 1663, 1696, 1738, 1794, 1815, 1823, 1835, 1994, 2064, 2101, 2106, 2139, 2176, 2188]","[DIN, SA, ASI, NBN, SCC, SAC, KATS, DS, AFNOR, BIS, NSAI, UNI, JISC, SN, BSI, SIS, SNV, TISI, GOST R, ANSI]","[1516, 1579, 1717, 1734, 1770, 1784, 1803, 2027, 2054, 2058, 2110, 2133]","[SASO, ABNT, UNE, SFS, ITCHKSAR, MSZT, INSO, NEN, IPQ, ASRO, UNMS SR, UNMZ]","[629086, 51254]","[ISO/TC 261, ISO/TC 106/SC 2]",,,ISO/TC 106/~SC 009
51358,ISO/TC 107,Active,Metallic and other inorganic coatings,Revêtements métalliques et autres revêtements inorganiques,1663,KATS,1962-01-01,"<ul> <li>Standardization of the characteristics of protective and decorative metallic coating applied by electrolysis, fusion, vacuum or chemical means, mechanical deposition, ion plating. </li><li>Standardization of the characteristics of protective and decorative non-metallic coatings (excluding paints and other organic coatings) on metal surface applied by electrolysis, fusion, vacuum or chemical means. </li><li>Standardization of testing and inspection methods for such coatings. </li><li>Standardization of the preparation of the substrates prior to the deposition of metallic and inorganic coatings. </li></ul>","<ul> <li>Normalisation des propriétés caractéristiques des revêtements métalliques de protection et de décoration, appliqués par électrolyse, fusion, vide ou moyens chimiques, déposition mécanique, métallisation sous vide. </li><li>Normalisation des propriétés caractéristiques des revêtements non métalliques (peintures et autres revêtements organiques exclus) sur surfaces métalliques, pour la protection et la décoration, appliqués par électrolyse, fusion, vide ou moyens chimiques. </li><li>Normalisation des méthodes d'essai et de contrôle pour ces revêtements. </li><li>Normalisation de la préparation des substrats avant déposition des revêtements métalliques et inorganiques. </li></ul>",,"[51372,51384,51394,51400,6620163,11818422]","[1511, 1524, 1561, 1635, 1663, 1696, 1717, 1734, 1738, 1794, 1803, 1823, 1835, 1994, 2027, 2045, 2054, 2064, 2101, 2106, 2133]","[DIN, SA, NBN, SAC, KATS, DS, UNE, SFS, AFNOR, BIS, INSO, UNI, JISC, SN, NEN, PKN, IPQ, BSI, SIS, SNV, UNMZ]","[1485, 1516, 1520, 1529, 1597, 1680, 1725, 1759, 1776, 1784, 1788, 1798, 1815, 2017, 2041, 2058, 2091, 2110, 2120, 2139, 2158, 2168, 2172, 2176, 2209, 308878]","[SABS, SASO, IRAM, ASI, BDS, HZN, IES, ELOT, ILNAS, MSZT, IST, BSN, NSAI, PSQCA, BPS, ASRO, SLSI, UNMS SR, TBS, TISI, INNORPI, TSE, SE UkrNDNC, GOST R, ISS, O'ZTTSA]","[53264, 48602, 53550, 626544, 54618, 53558, 51748, 50084, 381983, 47962, 52398, 51734, 46232, 53606, 47996, 50092, 48054, 46022, 54670, 45446, 48070, 53080]","[ISO/TC 156, ISO/TC 44, ISO/TC 164, ISO/TC 2/SC 14, ISO/TC 201, ISO/TC 164/SC 3, ISO/TC 114/SC 6, ISO/TC 79, ISO/TC 229, ISO/TC 35, ISO/TC 135, ISO/TC 114, ISO/TC 17, ISO/TC 166, ISO/TC 35/SC 9, ISO/TC 79/SC 2, ISO/TC 35/SC 12, ISO/TC 10/SC 1, ISO/TC 201/SC 8, ISO/TC 2, ISO/TC 35/SC 14, ISO/TC 150/SC 1]","[3182, 8833, 9050, 9517]","[EC - European Commission, WCO, UNESCAP, IEI]",ISO/TC 107
51372,ISO/TC 107/SC 3,Active,Electrodeposited coatings and related finishes,Dépôts électrolytiques et finitions apparentées,1663,KATS,1980-05-16,,,51358,,"[1511, 1635, 1663, 1696, 1717, 1725, 1734, 1738, 1803, 1835, 2027, 2045, 2064, 2101, 2133, 2176]","[DIN, SAC, KATS, DS, UNE, IES, SFS, AFNOR, INSO, JISC, NEN, PKN, BSI, SIS, UNMZ, GOST R]","[1485, 1520, 1529, 1561, 1597, 1788, 1794, 1798, 1823, 2054, 2058, 2091, 2168, 2209]","[SABS, IRAM, ASI, NBN, BDS, IST, BIS, BSN, UNI, IPQ, ASRO, SLSI, TSE, ISS]","[53264, 53874, 626544, 54250, 626538, 626540, 626543]","[ISO/TC 156, ISO/TC 174, ISO/TC 2/SC 14, ISO/TC 186, ISO/TC 2/SC 11, ISO/TC 2/SC 12, ISO/TC 2/SC 13]",,,ISO/TC 107/~SC 003
51384,ISO/TC 107/SC 4,Active,"Hot dip coatings (galvanized, etc.)","Revêtements par immersion à chaud (galvanisation, etc.)",2064,BSI,1982-09-09,"<p><li>Standardization of the specification, test methods and inspection of metallic coatings applied by fusion (including hot dip and thermal diffusion processes) of non-ferrous metals and/or alloys to an iron or steel article.</li></p><p><li>Standardization of the characteristics, including corrosion performance, of metallic coatings applied by fusion of a non-ferrous metal and/or alloys to an iron or steel article.</li></p><p><li>Standardization of the design and preparation of iron or steel articles for the application of metallic coatings of non-ferrous metals and/or alloys applied by fusion (including hot dip and thermal diffusion processes).</li></p>",,51358,,"[1511, 1524, 1635, 1663, 1696, 1717, 1738, 1803, 1823, 1835, 2027, 2045, 2054, 2058, 2064, 2101, 2106, 2133, 2176]","[DIN, SA, SAC, KATS, DS, UNE, AFNOR, INSO, UNI, JISC, NEN, PKN, IPQ, ASRO, BSI, SIS, SNV, UNMZ, GOST R]","[1485, 1520, 1529, 1597, 1734, 1776, 1784, 1788, 1794, 1798, 2091, 2168, 2172, 2209]","[SABS, IRAM, ASI, BDS, SFS, ILNAS, MSZT, IST, BIS, BSN, SLSI, TSE, SE UkrNDNC, ISS]","[46450, 53264, 53616, 6299954, 626544, 7203984, 47962, 51358, 47996, 48054, 48070, 46436]","[ISO/TC 17/SC 17, ISO/TC 156, ISO/TC 167, ISO/TC 156/SC 1, ISO/TC 2/SC 14, ISO/TC 323, ISO/TC 35, ISO/TC 107, ISO/TC 35/SC 9, ISO/TC 35/SC 12, ISO/TC 35/SC 14, ISO/TC 17/SC 16]",,,ISO/TC 107/~SC 004
51394,ISO/TC 107/SC 7,Active,Corrosion tests,Essais de corrosion,1835,JISC,1980-10-01,"Standardization in the field of corrosion and porosity tests of metallic coatings, and non-organic coatings",Normalisation dans le domaine des essais de corrosion et de porosité des revêtements métalliques et des revêtements non organiques,51358,,"[1511, 1635, 1663, 1717, 1725, 1734, 1738, 1803, 1835, 2045, 2054, 2064, 2101, 2176]","[DIN, SAC, KATS, UNE, IES, SFS, AFNOR, INSO, JISC, PKN, IPQ, BSI, SIS, GOST R]","[1485, 1520, 1561, 1597, 1794, 1798, 1815, 1823, 2027, 2058, 2091, 2133, 2209]","[SABS, IRAM, NBN, BDS, BIS, BSN, NSAI, UNI, NEN, ASRO, SLSI, UNMZ, ISS]","[53264, 626544, 47996, 50092, 48054]","[ISO/TC 156, ISO/TC 2/SC 14, ISO/TC 35/SC 9, ISO/TC 79/SC 2, ISO/TC 35/SC 12]",,,ISO/TC 107/~SC 007
51400,ISO/TC 107/SC 8,Active,Chemical conversion coatings,Revêtements de conversion chimique,1663,KATS,1982-01-15,"<p>Standardization of coating processes and properties applied to the surface of metal and inorganic coatings through chemical conversion methods to improve the properties of metal and inorganic coatings.</p><li>i. Improvement of corrosion resistance<li>ii. Improvement of adhesion of subsequent layers<li>iii. Change in electrical conductivity properties<li>iv. Change in heat transfer properties<li>v. Change in mechanical properties<li>vi. The appearance as a final layer<li>vii. Decreasing the environmental impact<p>Standardization of the characteristics of phosphate layers, conversion layers (e.g., based on chrome(III), chrome(VI), zirconium, silanes, titanium, and other elements), and oxide layer coatings formed through chemical reactions on or with the metal and inorganic coatings to enhance the properties of metal and inorganic coatings.</p><p>Standardization of post-process and passivation for such coatings</p><p>Standardization of testing and inspection methods for such coatings</p><p>Standardization of the preparation of the substrates prior to such coating</p>",,51358,,"[1511, 1635, 1663, 1717, 1725, 1734, 1738, 1803, 1835, 2027, 2045, 2054, 2064, 2101, 2133]","[DIN, SAC, KATS, UNE, IES, SFS, AFNOR, INSO, JISC, NEN, PKN, IPQ, BSI, SIS, UNMZ]","[1485, 1520, 1561, 1794, 1798, 1823, 2058, 2176, 2209]","[SABS, IRAM, NBN, BIS, BSN, UNI, ASRO, GOST R, ISS]","[53264, 53550, 626544, 50092, 48054]","[ISO/TC 156, ISO/TC 164, ISO/TC 2/SC 14, ISO/TC 79/SC 2, ISO/TC 35/SC 12]",,,ISO/TC 107/~SC 008
6620163,ISO/TC 107/SC 9,Active,Physical vapor deposition coatings,Revêtements obtenus par dépôt physique en phase vapeur,1635,SAC,2017-07-05,"Standardization of the specification of vacuum evaporation, magnetron sputtering, arc ion plating, other new physical vapor deposition methods or their combination as an alternative to conventional electro/electroless plating.<p>Standardization of the characteristics of protective and decorative metallic (such as silver, copper, chrome, titanium and zirconium) or non-metallic coatings (such as nitrides and oxides, excluding paints and other organic coatings as well as diamond-like carbon films).</p><p>Standardization of the characteristics of inorganic nanocomposite and/or multilayer and multiphase coatings (such as multi-components nitrides and carbides of CrAlN-base, TiAlN-base, TiCN-base, MeN/SiNx, as well as boride of TiB2 and ZrB2) for functional performance (friction and wear, corrosion and oxidation, fatigue and mechanical properties).</p><p>Standardization of testing and inspection methods for physical vapor deposition coatings and pretreatment methods for metal substrates prior to the deposition.</p>","Normalisation des spécifications concernant l'évaporation sous vide, la pulvérisation magnétron, le dépôt ionique par arc et les autres nouvelles méthodes de dépôt physique en phase vapeur, ou une combinaison de ces méthodes, utilisées à la place des méthodes conventionnelles de dépôt électrolytique ou autocatalytique.<p>Normalisation des caractéristiques des revêtements protecteurs et décoratifs métalliques (par exemple, constitués d'argent, de cuivre, de chrome, de titane et de zirconium) ou non métalliques (par exemple, constitués de nitrures et d'oxydes, à l'exclusion des peintures et autres revêtements organiques ainsi que des revêtements de carbone amorphe).<p>Normalisation des caractéristiques des revêtements inorganiques nanocomposites et/ou multicouches et à plusieurs phases (par exemple, les nitrures et carbures à plusieurs composants base CrAlN, TiAlN, TiCN, MeN/SiNx, ainsi que les borures TiB2 et ZrB2) pour ce qui concerne les performances fonctionnelles (frottement et usure, corrosion et oxydation, fatigue et propriétés mécaniques).<p>Normalisation de méthodes d'essai et de contrôle des revêtements obtenus par dépôt physique en phase vapeur, et de méthodes de prétraitement des substrats métalliques avant dépôt.",51358,,"[1511, 1635, 1663, 1717, 1725, 1734, 1738, 1794, 1803, 1835, 2027, 2045, 2064, 2101, 2106]","[DIN, SAC, KATS, UNE, IES, SFS, AFNOR, BIS, INSO, JISC, NEN, PKN, BSI, SIS, SNV]","[1798, 1978, 2054, 2058, 2133]","[BSN, INNOQ, IPQ, ASRO, UNMZ]","[46366, 53264, 53558, 53560, 48372]","[ISO/TC 17/SC 7, ISO/TC 156, ISO/TC 164/SC 3, ISO/TC 164/SC 4, ISO/TC 39/SC 2]",,,ISO/TC 107/~SC 009
11818422,ISO/TC 107/SC 10,Active,Revêtements par dépôt chimique en phase vapeur,'Chemical vapor deposition coatings',,,2026-03-19,"Standardization of the chemical vapor deposition (CVD) and atomic layer deposition (ALD) processes, including their variants, combinations, and control parameters to ensure process stability and reproducibility. This includes the specification of metallic, ceramic, and inorganic nanocomposite coatings - including multilayer and multiphase systems - for protective, decorative, and functional applications.Standardization of the testing and inspection methods, substrate requirements, and pretreatment procedures for such coatings.",,51358,,"[1511, 1635, 1663, 1696, 1835, 2045, 2106]","[DIN, SAC, KATS, DS, JISC, PKN, SNV]","[1529, 2133]","[ASI, UNMZ]",,,,,ISO/TC 107/~SC 010
51402,ISO/TC 108,Active,"Mechanical vibration, shock and condition monitoring","Vibrations et chocs mécaniques, et leur surveillance",2064,BSI,1963-01-01,"Standardization in the fields of mechanical vibration and shock and the effects of vibration and shock on humans, machines, vehicles (air, sea, land and rail) and stationary structures, and of the condition monitoring of machines and structures, using multidisciplinary approaches. <p>Specific areas of current interest include the standardization of: </p><ul> <li>terminology and nomenclature in the fields of mechanical vibration, mechanical shock and condition monitoring; </li><li>measurement, analysis and evaluation of vibration and shock e.g. signal processing methods, structural dynamics analysis methods, transducer and vibration generator calibration methods, etc.; </li><li>active and passive control methods for vibration and shock, e.g. balancing of machines, isolation and damping; </li><li>evaluation of the effects of vibration and shock on humans, machines, vehicles (air, sea, land and rail), stationary structures and sensitive equipment; </li><li>vibration and shock measuring instrumentation, e.g. transducers, vibration generators, signal conditioners, signal analysis instrumentation and signal acquisition systems; </li><li>measurement methods, instrumentation, data acquisition, processing, presentation, analysis, diagnostics and prognostics, using all measurement variables required for the condition monitoring of machines; </li><li>training and certification of personnel in relevant areas.  </li></ul>","Normalisation dans les domaines des vibrations et chocs mécaniques et des effets des vibrations et chocs sur les êtres humains, machines, véhicules (aériens, maritimes, terrestres et ferroviaires) et structures fixes, et de la surveillance des machines et structures, en utilisant des approches multidisciplinaires. <p> Les domaines d'intérêt particulier actuels comprennent la normalisation de </p><ul> <li>la terminologie et la nomenclature dans les domaines des vibrations mécaniques, chocs mécaniques et surveillance; </li><li>le mesurage, l'analyse et l'évaluation des vibrations et chocs, par exemple méthodes de traitement de signaux, méthodes d'analyses structurelles, méthodes d'étalonnages des capteurs et générateurs de vibrations, etc.; </li><li>les méthodes de vérification active et passive pour les vibrations et chocs, par exemple équilibrage des machines, isolation et amortissement; </li><li>l'évaluation des effets des vibrations et chocs sur les êtres humains, machines, véhicules (aériens, maritimes, terrestres et ferroviaires), structures fixes et équipements sensibles; </li><li>l'instrumentation de mesure des vibrations et chocs, par exemple capteurs, générateurs de vibrations, conditionneurs de signaux, instrumentation d'analyse de signaux et systèmes d'acquisition de signaux; </li><li>les méthodes de mesure, l'instrumentation, l'acquisition, le traitement et la présentation des données, l'analyse, le diagnostic et le pronostic, en utilisant toutes les variables de mesure exigées pour la surveillance des machines; </li><li>la formation et la certification du personnel des zones concernées. </li></ul>",,"[51472,51514,51538,51568]","[1485, 1511, 1561, 1635, 1663, 1696, 1734, 1738, 1794, 1803, 1823, 1835, 1994, 2045, 2064, 2101, 2106, 2110, 2133, 2168, 2176, 2188, 299538, 308878]","[SABS, DIN, NBN, SAC, KATS, DS, SFS, AFNOR, BIS, INSO, UNI, JISC, SN, PKN, BSI, SIS, SNV, UNMS SR, UNMZ, TSE, GOST R, ANSI, SIST, O'ZTTSA]","[1516, 1520, 1529, 1597, 1657, 1680, 1684, 1700, 1717, 1770, 1784, 1798, 1815, 1911, 1965, 1982, 1998, 2017, 2027, 2054, 2058, 2139, 2158, 2172, 2209]","[SASO, IRAM, ASI, BDS, CSK, HZN, NC, EOS, UNE, ITCHKSAR, MSZT, BSN, NSAI, DSM, MASM, SON, NZSO, PSQCA, NEN, IPQ, ASRO, TISI, INNORPI, SE UkrNDNC, ISS]","[49272, 48704, 50944, 48474, 5052041, 50930, 48458]","[ISO/TC 61/SC 2, ISO/TC 45/SC 2, ISO/TC 98/SC 2, ISO/TC 43/SC 1, ISO/TC 82/SC 7, ISO/TC 98, ISO/TC 43]",[5761047],[ETUC],ISO/TC 108
